order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2023-112333,08/04/2022,14/04/2022,Karen Ferguson,Tennsco,Tennsco 16-Compartment Lockers with Coat Rack,Home Office,Office Supplies,Storage,East,7060,Plainfield,New Jersey,United States,0.00,"6,219,744.00",4,"2,591.56",0.24
US-2023-136721,08/04/2022,12/04/2022,Nicole Hansen,Luxo,Luxo Professional Combination Clamp-On Lamps,Corporate,Furniture,Furnishings,Central,48237,Oak Park,Michigan,United States,0.00,"79,794.00",3,306.90,0.26
US-2023-136721,08/04/2022,12/04/2022,Nicole Hansen,3M,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Corporate,Furniture,Furnishings,Central,48237,Oak Park,Michigan,United States,0.00,"712,296.00",2,273.96,0.26
US-2023-150987,08/04/2022,12/04/2022,Adrian Hane,Xerox,Xerox 1891,Home Office,Office Supplies,Paper,West,94110,San Francisco,California,United States,0.00,"1,149,385.00",5,244.55,0.47
US-2023-150987,08/04/2022,12/04/2022,Adrian Hane,Xerox,Xerox 1942,Home Office,Office Supplies,Paper,West,94110,San Francisco,California,United States,0.00,97.88,4,195.76,0.50
US-2023-157854,08/04/2022,15/04/2022,Denise Monton,Eldon,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Corporate,Furniture,Furnishings,South,30076,Roswell,Georgia,United States,0.00,"157,584.00",6,56.28,0.28
US-2023-157854,08/04/2022,15/04/2022,Denise Monton,GBC,GBC DocuBind TL300 Electric Binding System,Corporate,Office Supplies,Binders,South,30076,Roswell,Georgia,United States,0.00,"12,647,559.00",3,"2,690.97",0.47
US-2023-112900,09/04/2022,12/04/2022,Ken Lonsdale,GBC,GBC Recycled Regency Composition Covers,Consumer,Office Supplies,Binders,Central,48205,Detroit,Michigan,United States,0.00,"2,199,904.00",8,478.24,0.46
US-2023-122154,09/04/2022,11/04/2022,Sue Ann Reed,Avery,Avery Arch Ring Binders,Consumer,Office Supplies,Binders,South,32216,Jacksonville,Florida,United States,0.70,"-13,363.00",1,17.43,"-766,666,667.00"
US-2023-122154,09/04/2022,11/04/2022,Sue Ann Reed,Avery,Avery 48,Consumer,Office Supplies,Labels,South,32216,Jacksonville,Florida,United States,0.20,"4,914.00",3,"46,006.00",325.00
US-2023-122154,09/04/2022,11/04/2022,Sue Ann Reed,Xerox,Xerox 1915,Consumer,Office Supplies,Paper,South,32216,Jacksonville,Florida,United States,0.20,"88,074.00",3,251.64,0.35
US-2023-135279,09/04/2022,11/04/2022,Bryan Spruell,Bulldog,Bulldog Vacuum Base Pencil Sharpener,Home Office,Office Supplies,Art,East,10011,New York City,New York,United States,0.00,9.71,3,35.97,0.27
US-2023-135279,09/04/2022,11/04/2022,Bryan Spruell,Avery,Avery File Folder Labels,Home Office,Office Supplies,Labels,East,10011,New York City,New York,United States,0.00,4.23,3,8.64,0.49
US-2023-135279,09/04/2022,11/04/2022,Bryan Spruell,Other,Color-Coded Legal Exhibit Labels,Home Office,Office Supplies,Labels,East,10011,New York City,New York,United States,0.00,4.81,2,9.82,0.49
US-2023-135279,09/04/2022,11/04/2022,Bryan Spruell,Other,Computer Printout Paper with Letter-Trim Fine Perforations,Home Office,Office Supplies,Paper,East,10011,New York City,New York,United States,0.00,"91,968.00",4,191.60,0.48
US-2023-135279,09/04/2022,11/04/2022,Bryan Spruell,Xerox,Xerox 212,Home Office,Office Supplies,Paper,East,10011,New York City,New York,United States,0.00,6.22,2,12.96,0.48
US-2023-135279,09/04/2022,11/04/2022,Bryan Spruell,Office Impressions,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Home Office,Office Supplies,Storage,East,10011,New York City,New York,United States,0.00,0.00,3,501.81,0.00
US-2023-169404,09/04/2022,14/04/2022,Noah Childs,Other,Tuf-Vin Binders,Corporate,Office Supplies,Binders,East,17403,York,Pennsylvania,United States,0.70,"-290,536.00",4,"37,896.00","-766,666,667.00"
US-2023-169404,09/04/2022,14/04/2022,Noah Childs,Xerox,Xerox 1893,Corporate,Office Supplies,Paper,East,17403,York,Pennsylvania,United States,0.20,"237,742.00",2,"65,584.00","3,625.00"
US-2023-115070,10/04/2022,14/04/2022,Mitch Gastineau,Other,Stackable Trays,Corporate,Furniture,Furnishings,South,32216,Jacksonville,Florida,United States,0.20,"1,848.00",5,12.32,0.15
US-2023-115070,10/04/2022,14/04/2022,Mitch Gastineau,Acco,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Corporate,Office Supplies,Binders,South,32216,Jacksonville,Florida,United States,0.70,"-30,933.00",3,"4,419.00",-0.70
US-2023-125115,10/04/2022,10/04/2022,Russell D'Ascenzo,Xerox,Xerox 1894,Consumer,Office Supplies,Paper,Central,78745,Austin,Texas,United States,0.20,3.63,2,"10,368.00",0.35
US-2023-125115,10/04/2022,10/04/2022,Russell D'Ascenzo,Logitech,Logitech MX Performance Wireless Mouse,Consumer,Technology,Accessories,Central,78745,Austin,Texas,United States,0.20,"203,439.00",3,"95,736.00","2,125.00"
US-2023-135069,10/04/2022,14/04/2022,Bruce Stewart,Linden,"Linden 10"" Round Wall Clock, Black",Consumer,Furniture,Furnishings,East,19143,Philadelphia,Pennsylvania,United States,0.20,6.42,3,"36,672.00",175.00
US-2023-135069,10/04/2022,14/04/2022,Bruce Stewart,Tripp Lite,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Consumer,Office Supplies,Appliances,East,19143,Philadelphia,Pennsylvania,United States,0.20,"219,492.00",4,"195,104.00","1,125.00"
US-2023-150623,10/04/2022,14/04/2022,Dennis Bolton,Other,Recycled Steel Personal File for Hanging File Folders,Home Office,Office Supplies,Storage,East,6708,Waterbury,Connecticut,United States,0.00,"715,375.00",5,286.15,0.25
US-2023-150623,10/04/2022,14/04/2022,Dennis Bolton,Logitech,Logitech G700s Rechargeable Gaming Mouse,Home Office,Technology,Accessories,East,6708,Waterbury,Connecticut,United States,0.00,"419,958.00",1,99.99,0.42
US-2023-161984,10/04/2022,15/04/2022,Sanjit Jacobs,Other,OIC Binder Clips,Home Office,Office Supplies,Fasteners,East,8901,New Brunswick,New Jersey,United States,0.00,3.58,2,7.16,0.50
US-2023-161984,10/04/2022,15/04/2022,Sanjit Jacobs,Wirebound,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Home Office,Office Supplies,Paper,East,8901,New Brunswick,New Jersey,United States,0.00,3.58,1,7.61,0.47
US-2023-100482,11/04/2022,15/04/2022,Jack Lebron,Sterilite,Sterilite Officeware Hinged File Box,Consumer,Office Supplies,Storage,East,43130,Lancaster,Ohio,United States,0.20,1.47,2,"16,768.00",875.00
US-2023-100482,11/04/2022,15/04/2022,Jack Lebron,Kingston,Kingston Digital DataTraveler 32GB USB 2.0,Consumer,Technology,Accessories,East,43130,Lancaster,Ohio,United States,0.20,"-4,746.00",2,"46,018.00",-175.00
US-2023-130904,11/04/2022,16/04/2022,Henry MacAllister,Newell,Newell 321,Consumer,Office Supplies,Art,South,27217,Burlington,North Carolina,United States,0.20,2.36,8,"20,992.00","1,125.00"
US-2023-130904,11/04/2022,16/04/2022,Henry MacAllister,Other,Pencil and Crayon Sharpener,Consumer,Office Supplies,Art,South,27217,Burlington,North Carolina,United States,0.20,"1,533.00",1,"1,752.00",875.00
US-2023-143028,11/04/2022,18/04/2022,Sample Company A,Other,Flexible Leather- Look Classic Collection Ring Binder,Home Office,Office Supplies,Binders,Central,79424,Lubbock,Texas,United States,0.80,"-17,046.00",3,"11,364.00",-1.50
US-2023-166128,11/04/2022,18/04/2022,Luke Weiss,Dixon,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Consumer,Office Supplies,Art,West,91104,Pasadena,California,United States,0.00,"142,324.00",7,41.86,0.34
US-2023-166128,11/04/2022,18/04/2022,Luke Weiss,SanDisk,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Consumer,Technology,Accessories,West,91104,Pasadena,California,United States,0.00,"219,945.00",5,199.95,0.11
US-2023-122735,12/04/2022,15/04/2022,Bill Donatelli,Storex,Storex Dura Pro Binders,Consumer,Office Supplies,Binders,East,2908,Providence,Rhode Island,United States,0.00,"13,365.00",5,"45,867.00",0.45
US-2023-122735,12/04/2022,15/04/2022,Bill Donatelli,Xerox,Xerox 1948,Consumer,Office Supplies,Paper,East,2908,Providence,Rhode Island,United States,0.00,"17,982.00",4,39.96,0.45
US-2023-135076,13/04/2022,17/04/2022,Yana Sorensen,Global,"Global Wood Trimmed Manager's Task Chair, Khaki",Corporate,Furniture,Chairs,West,92345,Hesperia,California,United States,0.20,"-382,116.00",6,"436,704.00",-875.00
US-2023-141663,13/04/2022,17/04/2022,Dave Poirier,OIC,Translucent Push Pins by OIC,Corporate,Office Supplies,Fasteners,East,19134,Philadelphia,Pennsylvania,United States,0.20,"1,683.00",5,7.92,"2,125.00"
US-2023-155460,13/04/2022,15/04/2022,Rob Williams,GBC,GBC DocuBind TL200 Manual Binding Machine,Corporate,Office Supplies,Binders,West,98105,Seattle,Washington,United States,0.20,"302,373.00",5,895.92,"3,375.00"
US-2023-155460,13/04/2022,15/04/2022,Rob Williams,Xerox,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Corporate,Office Supplies,Paper,West,98105,Seattle,Washington,United States,0.00,"2,376.00",1,5.28,0.45
US-2023-126060,14/04/2022,18/04/2022,Dorothy Wardle,Sauder,Sauder Cornerstone Collection Library,Corporate,Furniture,Bookcases,South,28314,Fayetteville,North Carolina,United States,0.20,"-322,192.00",8,"198,272.00","-1,625.00"
US-2023-127117,14/04/2022,19/04/2022,Harry Marie,Tensor,Tensor Computer Mounted Lamp,Corporate,Furniture,Furnishings,East,7960,Morristown,New Jersey,United States,0.00,"201,015.00",5,74.45,0.27
US-2023-131233,14/04/2022,19/04/2022,Christine Sundaresam,Other,"Bush Westfield Collection Bookcases, Fully Assembled",Consumer,Furniture,Bookcases,East,10024,New York City,New York,United States,0.20,9.09,3,"242,352.00",375.00
US-2023-131233,14/04/2022,19/04/2022,Christine Sundaresam,Avery,Avery Non-Stick Binders,Consumer,Office Supplies,Binders,East,10024,New York City,New York,United States,0.20,3.50,3,"10,776.00",325.00
US-2023-144932,14/04/2022,17/04/2022,Alan Barnes,Sanford,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Consumer,Office Supplies,Art,East,43615,Toledo,Ohio,United States,0.20,"213,408.00",3,"89,856.00","2,375.00"
US-2023-144932,14/04/2022,17/04/2022,Alan Barnes,Zebra,Zebra Zazzle Fluorescent Highlighters,Consumer,Office Supplies,Art,East,43615,Toledo,Ohio,United States,0.20,2.55,3,"14,592.00",175.00
US-2023-144932,14/04/2022,17/04/2022,Alan Barnes,Xerox,Xerox 196,Consumer,Office Supplies,Paper,East,43615,Toledo,Ohio,United States,0.20,5.03,3,"13,872.00","3,625.00"
US-2023-159604,14/04/2022,15/04/2022,Craig Leslie,Acco,Acco 3-Hole Punch,Home Office,Office Supplies,Binders,Central,65807,Springfield,Missouri,United States,0.00,4.20,2,8.76,0.48
US-2023-114412,15/04/2022,20/04/2022,Andrew Allen,Xerox,Xerox 1967,Consumer,Office Supplies,Paper,South,28027,Concord,North Carolina,United States,0.20,5.44,3,"15,552.00",0.35
US-2023-118857,15/04/2022,18/04/2022,Adam Hart,Howard Miller,"Howard Miller 12"" Round Wall Clock",Corporate,Furniture,Furnishings,West,89015,Henderson,Nevada,United States,0.00,"70,722.00",5,196.45,0.36
US-2023-126774,15/04/2022,17/04/2022,Shahid Hopkins,Other,Faber Castell Col-Erase Pencils,Consumer,Office Supplies,Art,South,22204,Arlington,Virginia,United States,0.00,2.19,1,4.89,0.41
US-2023-134635,15/04/2022,17/04/2022,Noel Staavos,Xerox,Xerox 1883,Corporate,Office Supplies,Paper,West,90049,Los Angeles,California,United States,0.00,"364,044.00",3,79.14,0.46
US-2023-141698,15/04/2022,21/04/2022,Shirley Daniels,Xerox,Xerox 207,Home Office,Office Supplies,Paper,Central,77041,Houston,Texas,United States,0.20,7.26,4,"20,736.00",0.35
US-2023-161851,15/04/2022,17/04/2022,Bart Pistole,Other,VariCap6 Expandable Binder,Corporate,Office Supplies,Binders,South,33180,Miami,Florida,United States,0.70,"-11,937.00",3,15.57,"-766,666,667.00"
US-2023-108070,16/04/2022,20/04/2022,Joel Eaton,O'Sullivan,O'Sullivan Living Dimensions 2-Shelf Bookcases,Consumer,Furniture,Bookcases,West,95123,San Jose,California,United States,0.15,"-6,049.00",1,"102,833.00","-58,823,529.00"
US-2023-108070,16/04/2022,20/04/2022,Joel Eaton,Belkin,"Belkin 19"" Vented Equipment Shelf, Black",Consumer,Office Supplies,Storage,West,95123,San Jose,California,United States,0.00,2.06,4,205.92,0.01
US-2023-109946,16/04/2022,21/04/2022,Paul Lucas,Newell,Newell 325,Home Office,Office Supplies,Art,Central,60610,Chicago,Illinois,United States,0.20,"2,065.00",5,16.52,125.00
US-2023-122707,16/04/2022,18/04/2022,Edward Becker,Other,Compact Automatic Electric Letter Opener,Corporate,Office Supplies,Supplies,South,35244,Hoover,Alabama,United States,0.00,9.54,4,477.24,0.02
US-2023-122707,16/04/2022,18/04/2022,Edward Becker,SanDisk,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Corporate,Technology,Accessories,South,35244,Hoover,Alabama,United States,0.00,1.56,2,25.98,0.06
US-2023-136497,16/04/2022,20/04/2022,Roy Französisch,Other,SpineVue Locking Slant-D Ring Binders by Cardinal,Consumer,Office Supplies,Binders,East,43229,Columbus,Ohio,United States,0.70,"-10,054.00",5,13.71,"-733,333,333.00"
US-2023-138086,16/04/2022,20/04/2022,Jesus Ocampo,Hoover,Hoover Commercial SteamVac,Home Office,Office Supplies,Appliances,West,94109,San Francisco,California,United States,0.00,"12,222.00",3,40.74,0.30
US-2023-156356,16/04/2022,22/04/2022,Natalie DeCherney,Other,Satellite Sectional Post Binders,Consumer,Office Supplies,Binders,Central,77095,Houston,Texas,United States,0.80,"-442,782.00",3,"26,046.00",-1.70
US-2023-156356,16/04/2022,22/04/2022,Natalie DeCherney,GBC,"GBC White Gloss Covers, Plain Front",Consumer,Office Supplies,Binders,Central,77095,Houston,Texas,United States,0.80,"-47,784.00",1,"2,896.00",-1.65
US-2023-156356,16/04/2022,22/04/2022,Natalie DeCherney,Tennsco,Tennsco Commercial Shelving,Consumer,Office Supplies,Storage,Central,77095,Houston,Texas,United States,0.20,"-77,292.00",2,"32,544.00","-2,375.00"
US-2023-119389,17/04/2022,19/04/2022,Bruce Geld,Eldon,"Eldon Executive Woodline II Desk Accessories, Mahogany",Consumer,Furniture,Furnishings,East,19120,Philadelphia,Pennsylvania,United States,0.20,5.28,3,"60,312.00",875.00
US-2023-128965,17/04/2022,22/04/2022,Pamela Stobb,Global,"Global Wood Trimmed Manager's Task Chair, Khaki",Consumer,Furniture,Chairs,West,90008,Los Angeles,California,United States,0.20,"-191,058.00",3,"218,352.00",-875.00
US-2023-128965,17/04/2022,22/04/2022,Pamela Stobb,Stockwell,Stockwell Push Pins,Consumer,Office Supplies,Fasteners,West,90008,Los Angeles,California,United States,0.00,"3,597.00",5,"45,910.00",0.33
US-2023-128965,17/04/2022,22/04/2022,Pamela Stobb,Avery,Avery 517,Consumer,Office Supplies,Labels,West,90008,Los Angeles,California,United States,0.00,3.47,2,7.38,0.47
US-2023-128965,17/04/2022,22/04/2022,Pamela Stobb,Avery,Avery 474,Consumer,Office Supplies,Labels,West,90008,Los Angeles,California,United States,0.00,11.29,8,"45,770.00",0.49
US-2023-128965,17/04/2022,22/04/2022,Pamela Stobb,REDIFORM,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Consumer,Office Supplies,Paper,West,90008,Los Angeles,California,United States,0.00,"135,072.00",3,28.14,0.48
US-2023-128965,17/04/2022,22/04/2022,Pamela Stobb,Logitech,Logitech Wireless Touch Keyboard K400,Consumer,Technology,Accessories,West,90008,Los Angeles,California,United States,0.00,"467,313.00",11,274.89,0.17
US-2023-129203,17/04/2022,22/04/2022,Brendan Murry,Carina,Carina Media Storage Towers in Natural & Black,Corporate,Office Supplies,Storage,Central,60653,Chicago,Illinois,United States,0.20,"-439,056.00",4,"195,136.00",-225.00
US-2023-134845,17/04/2022,23/04/2022,Sharelle Roach,Other,Insertable Tab Post Binder Dividers,Home Office,Office Supplies,Binders,West,80027,Louisville,Colorado,United States,0.70,"-9,223.00",5,"45,728.00","-766,666,667.00"
US-2023-134845,17/04/2022,23/04/2022,Sharelle Roach,GBC,GBC VeloBinder Manual Binding System,Home Office,Office Supplies,Binders,West,80027,Louisville,Colorado,United States,0.70,"-158,356.00",2,"21,594.00","-733,333,333.00"
US-2023-134845,17/04/2022,23/04/2022,Sharelle Roach,Cardinal,Cardinal Holdit Business Card Pockets,Home Office,Office Supplies,Binders,West,80027,Louisville,Colorado,United States,0.70,"-65,736.00",6,"8,964.00","-733,333,333.00"
US-2023-134845,17/04/2022,23/04/2022,Sharelle Roach,Xerox,Xerox 225,Home Office,Office Supplies,Paper,West,80027,Louisville,Colorado,United States,0.20,7.26,4,"20,736.00",0.35
US-2023-134845,17/04/2022,23/04/2022,Sharelle Roach,Other,Lexmark MX611dhe Monochrome Laser Printer,Home Office,Technology,Machines,West,80027,Louisville,Colorado,United States,0.70,"-3,399.98",5,"2,549,985.00","-1,333,333,333.00"
US-2023-100615,20/04/2022,24/04/2022,Sarah Jordon,DMI,DMI Arturo Collection Mission-style Design Wood Chair,Consumer,Furniture,Chairs,Central,60653,Chicago,Illinois,United States,0.30,"-181,176.00",3,"317,058.00","-57,142,857.00"
US-2023-100615,20/04/2022,24/04/2022,Sarah Jordon,Master Caster,"Master Caster Door Stop, Large Neon Orange",Consumer,Furniture,Furnishings,Central,60653,Chicago,Illinois,United States,0.60,"-6,188.00",5,14.56,-425.00
US-2023-100615,20/04/2022,24/04/2022,Sarah Jordon,Other,Lumber Crayons,Consumer,Office Supplies,Art,Central,60653,Chicago,Illinois,United States,0.20,"3,546.00",2,15.76,225.00
US-2023-119655,20/04/2022,24/04/2022,Christina VanderZanden,Cardinal,Cardinal EasyOpen D-Ring Binders,Consumer,Office Supplies,Binders,Central,48234,Detroit,Michigan,United States,0.00,18.28,4,36.56,0.50
US-2023-119655,20/04/2022,24/04/2022,Christina VanderZanden,Other,Premium Transparent Presentation Covers by GBC,Consumer,Office Supplies,Binders,Central,48234,Detroit,Michigan,United States,0.00,"704,928.00",7,146.86,0.48
US-2023-151484,20/04/2022,23/04/2022,Cynthia Voltz,Other,"Computer Room Manger, 14""",Corporate,Furniture,Furnishings,East,19120,Philadelphia,Pennsylvania,United States,0.20,10.39,2,"51,968.00",0.20
US-2023-151484,20/04/2022,23/04/2022,Cynthia Voltz,Executive Impressions,"Executive Impressions 12"" Wall Clock",Corporate,Furniture,Furnishings,East,19120,Philadelphia,Pennsylvania,United States,0.20,9.54,3,"42,408.00",225.00
US-2023-151484,20/04/2022,23/04/2022,Cynthia Voltz,Other,Deluxe Rollaway Locking File with Drawer,Corporate,Office Supplies,Storage,East,19120,Philadelphia,Pennsylvania,United States,0.20,"332,704.00",1,"332,704.00",0.10
US-2023-151484,20/04/2022,23/04/2022,Cynthia Voltz,Other,"Sortfiler Multipurpose Personal File Organizer, Black",Corporate,Office Supplies,Storage,East,19120,Philadelphia,Pennsylvania,United States,0.20,5.78,3,"51,336.00","1,125.00"
US-2023-166324,20/04/2022,21/04/2022,Brad Eason,Wilson Jones,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Home Office,Office Supplies,Binders,East,44105,Cleveland,Ohio,United States,0.70,-6.38,5,"45,846.00","-733,333,333.00"
US-2023-166324,20/04/2022,21/04/2022,Brad Eason,Tennsco,Tennsco 6- and 18-Compartment Lockers,Home Office,Office Supplies,Storage,East,44105,Cleveland,Ohio,United States,0.20,"-212,136.00",4,"848,544.00",-25.00
US-2023-166324,20/04/2022,21/04/2022,Brad Eason,Avaya,Avaya 5410 Digital phone,Home Office,Technology,Phones,East,44105,Cleveland,Ohio,United States,0.40,"-244,764.00",3,"122,382.00",-0.20
US-2023-166849,20/04/2022,26/04/2022,Sanjit Jacobs,Eldon,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Home Office,Furniture,Furnishings,Central,60610,Chicago,Illinois,United States,0.60,-52.17,2,44.40,"-1,175.00"
US-2023-128853,21/04/2022,23/04/2022,Janet Martin,Global,"Global Fabric Manager's Chair, Dark Gray",Consumer,Furniture,Chairs,East,21215,Baltimore,Maryland,United States,0.00,"227,205.00",9,908.82,0.25
US-2023-140802,21/04/2022,23/04/2022,Katherine Nockton,Xerox,Xerox 230,Corporate,Office Supplies,Paper,Central,77070,Houston,Texas,United States,0.20,7.26,4,"20,736.00",0.35
US-2023-140802,21/04/2022,23/04/2022,Katherine Nockton,Logitech,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Corporate,Technology,Accessories,Central,77070,Houston,Texas,United States,0.20,8.40,3,"47,976.00",175.00
US-2023-145863,21/04/2022,27/04/2022,Resi Pölking,Other,UniKeep View Case Binders,Consumer,Office Supplies,Binders,Central,77041,Houston,Texas,United States,0.80,"-49,878.00",3,"2,934.00",-1.70
US-2023-145863,21/04/2022,27/04/2022,Resi Pölking,Avery,Avery Non-Stick Binders,Consumer,Office Supplies,Binders,Central,77041,Houston,Texas,United States,0.80,"-47,145.00",3,"2,694.00",-1.75
US-2023-152366,21/04/2022,25/04/2022,Shirley Jackson,Acco,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Consumer,Office Supplies,Appliances,Central,77036,Houston,Texas,United States,0.80,-243.16,4,"97,264.00",-2.50
US-2023-166198,21/04/2022,24/04/2022,Joni Wasserman,Eldon,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Consumer,Furniture,Furnishings,West,98103,Seattle,Washington,United States,0.00,"34,146.00",3,162.60,0.21
US-2023-166198,21/04/2022,24/04/2022,Joni Wasserman,Verbatim,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Consumer,Technology,Accessories,West,98103,Seattle,Washington,United States,0.00,"3,462.00",1,11.54,0.30
US-2023-135783,22/04/2022,24/04/2022,Gary McGarr,Eldon,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Consumer,Furniture,Furnishings,West,94122,San Francisco,California,United States,0.00,6.22,2,18.28,0.34
US-2023-146192,22/04/2022,26/04/2022,Bruce Degenhardt,Tennsco,Tennsco Double-Tier Lockers,Consumer,Office Supplies,Storage,South,31907,Columbus,Georgia,United States,0.00,"877,578.00",3,675.06,0.13
US-2023-169054,22/04/2022,26/04/2022,Meg O'Connel,Tenex,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Home Office,Furniture,Furnishings,East,19140,Philadelphia,Pennsylvania,United States,0.20,0.00,3,"254,352.00",0.00
US-2023-101700,23/04/2022,26/04/2022,Sean O'Donnell,Eldon,"Eldon Imàge Series Desk Accessories, Clear",Consumer,Furniture,Furnishings,West,80634,Greeley,Colorado,United States,0.20,3.35,3,"11,664.00","2,875.00"
US-2023-101700,23/04/2022,26/04/2022,Sean O'Donnell,Staple envelope,Staple envelope,Consumer,Office Supplies,Envelopes,West,80634,Greeley,Colorado,United States,0.20,"7,008.00",2,"18,688.00",375.00
US-2023-104010,23/04/2022,25/04/2022,Tamara Dahlen,Fiskars,Fiskars Softgrip Scissors,Consumer,Office Supplies,Supplies,East,10011,New York City,New York,United States,0.00,"15,372.00",5,54.90,0.28
US-2023-108553,23/04/2022,29/04/2022,Sally Knutson,Tripp Lite,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Consumer,Office Supplies,Appliances,East,10024,New York City,New York,United States,0.00,"353,626.00",2,121.94,0.29
US-2023-108553,23/04/2022,29/04/2022,Sally Knutson,Acme,"Acme 10"" Easy Grip Assistive Scissors",Consumer,Office Supplies,Supplies,East,10024,New York City,New York,United States,0.00,"36,813.00",7,122.71,0.30
US-2023-132031,23/04/2022,27/04/2022,Parhena Norris,O'Sullivan,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Home Office,Furniture,Bookcases,South,37042,Clarksville,Tennessee,United States,0.20,"-145,176.00",4,"387,136.00",-375.00
US-2023-132031,23/04/2022,27/04/2022,Parhena Norris,Tenex,Tenex Chairmats For Use with Hard Floors,Home Office,Furniture,Furnishings,South,37042,Clarksville,Tennessee,United States,0.20,"-116,928.00",3,"77,952.00",-0.15
US-2023-132031,23/04/2022,27/04/2022,Parhena Norris,Avery,Avery 496,Home Office,Office Supplies,Labels,South,37042,Clarksville,Tennessee,United States,0.20,1.05,1,3.00,0.35
US-2023-132031,23/04/2022,27/04/2022,Parhena Norris,Maxell,Maxell 4.7GB DVD-R,Home Office,Technology,Accessories,South,37042,Clarksville,Tennessee,United States,0.20,11.92,2,"45,408.00","2,625.00"
US-2023-136651,23/04/2022,25/04/2022,Jay Fein,DAX,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Consumer,Furniture,Furnishings,West,91104,Pasadena,California,United States,0.00,"26,544.00",7,66.36,0.40
US-2023-136651,23/04/2022,25/04/2022,Jay Fein,Eldon,Eldon 500 Class Desk Accessories,Consumer,Furniture,Furnishings,West,91104,Pasadena,California,United States,0.00,7.97,2,24.14,0.33
US-2023-136651,23/04/2022,25/04/2022,Jay Fein,GBC,GBC Durable Plastic Covers,Consumer,Office Supplies,Binders,West,91104,Pasadena,California,United States,0.20,"30,186.00",6,92.88,325.00
US-2023-146360,23/04/2022,25/04/2022,Sean Christensen,Other,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Consumer,Technology,Accessories,Central,46226,Lawrence,Indiana,United States,0.00,"559,224.00",6,155.34,0.36
US-2023-157112,23/04/2022,26/04/2022,Greg Guthrie,XtraLife,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Corporate,Office Supplies,Binders,East,43229,Columbus,Ohio,United States,0.70,-7.84,5,11.76,"-666,666,667.00"
US-2023-157112,23/04/2022,26/04/2022,Greg Guthrie,Xerox,Xerox 195,Corporate,Office Supplies,Paper,East,43229,Columbus,Ohio,United States,0.20,1.87,1,"5,344.00",0.35
US-2023-116953,24/04/2022,25/04/2022,Susan Vittorini,AT&T,AT&T 841000 Phone,Consumer,Technology,Phones,West,85204,Mesa,Arizona,United States,0.20,34.50,10,552.00,625.00
US-2023-125269,24/04/2022,30/04/2022,Art Ferguson,Acco,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Consumer,Office Supplies,Binders,Central,60610,Chicago,Illinois,United States,0.80,"-182,525.00",5,10.43,-1.75
US-2023-125269,24/04/2022,30/04/2022,Art Ferguson,SAFCO,Safco Industrial Wire Shelving System,Consumer,Office Supplies,Storage,Central,60610,Chicago,Illinois,United States,0.20,"-18,196.00",1,"72,784.00",-0.25
US-2023-128832,24/04/2022,27/04/2022,Linda Southworth,Other,V7 USB Numeric Keypad,Corporate,Technology,Accessories,East,2908,Providence,Rhode Island,United States,0.00,4.90,2,69.98,0.07
US-2023-149489,24/04/2022,27/04/2022,Damala Kotsonis,Acco,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Corporate,Office Supplies,Appliances,East,19143,Philadelphia,Pennsylvania,United States,0.20,12.41,2,99.28,125.00
US-2023-149489,24/04/2022,27/04/2022,Damala Kotsonis,GBC,GBC ProClick Spines for 32-Hole Punch,Corporate,Office Supplies,Binders,East,19143,Philadelphia,Pennsylvania,United States,0.70,"-57,638.00",2,"7,518.00","-766,666,667.00"
